Cell-cycle variance	Genetic variance	Cell-cycle q-value	Genetic q-value	total umis	gene id	gene name		
0.0580688971196417	0.043779830564193316	0.073269386261291	0.05523992145834551	1.1823024175416336e-30	5.2519847495792155e-9	5100	YDL182W	LYS20
0.002775561329465061	0.04221366465015004	0.0038894712673180976	0.05915518205342797	0.1720916684697734	1.2081253483088496e-5	2842	YDL181W	INH1
0.003445874898487212	0.006427239211494844	0.008885790210223137	0.016573758754078894	NA	NA	604	YDL180W	YDL180W
0.44712887188009975	0.017438284855778564	1.9072741480916124	0.0743847959373169	2.5984802386779266e-240	0.24164696147191203	1029	YDL179W	PCL9
4.609099756697228e-19	0.021800049503334206	9.549274461044585e-19	0.045166012228138465	1	NA	1099	YDL178W	DLD2
0.006610524389403676	7.083387522928163e-9	0.01788094404651244	1.9160001309467734e-8	NA	NA	521	YDL177C	YDL177C
2.7099170354707913e-10	2.0869725546016787e-8	9.509699472858958e-10	7.323649227113251e-8	NA	NA	223	YDL176W	YDL176W
0.016353722287401423	1.222972657176678e-5	0.05199724266442405	3.8884851356538316e-5	NA	1	327	YDL175C	AIR2
0.0025185875356394344	0.019055966033538155	0.004476572005279469	0.03387033520660838	0.236845411194365	0.16252600025806802	1725	YDL174C	DLD1
0.0056433386487063555	1.2300725408202752e-7	0.010484599776967057	2.2853170950664016e-7	NA	NA	1363	YDL173W	PAR32
0.015027377517136547	0.056364341792138645	0.029281542463615775	0.10982853566686397	2.2935657087361395e-6	6.34115088028541e-7	1616	YDL171C	GLT1
6.164083444662652e-10	0.02552326617326435	1.6932334362398878e-9	0.07011074407833046	1	0.3743138138949863	562	YDL170W	UGA3
0.05275042525441185	1.731167868950603e-6	0.17287893307681204	5.673555288277183e-6	4.6388343204591595e-8	1	336	YDL169C	UGX2
0.030444715697954847	0.2810945210478155	0.04632347846981748	0.4277023350432159	6.201220036175159e-23	4.324349332675872e-148	4280	YDL168W	SFA1
0.02345126463304772	0.016797547167942486	0.06479988953652495	0.046414520410696596	5.175594907547631e-5	0.6052173461706295	549	YDL167C	NRP1
0.003720178713294563	0.004159019916017995	0.007965953358067593	0.008905636320071669	0.08280809356654777	1	969	YDL166C	FAP7
1.6085331009719298e-10	0.01062062454590828	3.356567226019751e-10	0.02216232929811417	1	0.6606560577929098	1045	YDL165W	CDC36
0.13261107012927567	3.909739887160208e-8	0.5164399169886997	1.5226072309076952e-7	2.2607460917094322e-23	1	254	YDL164C	CDC9
0.016466992107848948	0.013656234897455108	0.04504702523685868	0.03735793118968643	0.003972970315017884	0.669597660794328	546	YDL161W	ENT1
0.009182653605874105	7.088020610162281e-6	0.02238399462839817	1.727803553020393e-5	0.006443355459453665	1	707	YDL160C-A	MHF2
0.0232309844890664	0.060998519089838624	0.08594770205124737	0.22567629653268584	6.529709582870305e-4	0.04133815518575996	254	YDL160C	DHH1
1.8777485770437908e-8	3.6030192210284293e-7	5.823973428902105e-8	1.117502548724007e-6	1	1	339	YDL159W	STE7
0.08789149526934405	0.019454962174605194	0.16211047811604795	0.03588348577060696	2.115985431399734e-42	0.05365991947256002	1748	YDL157C	YDL157C
0.05394710596012048	0.021613019117830274	0.16671692071243321	0.0667923872929766	4.232085651436859e-13	0.454697714008122	439	YDL155W	CLB3
3.29995025241941e-93	0.08628879175234432	1.474894138525542e-92	0.3856628841076501	NA	NA	139	YDL154W	MSH5
0.03865815864706365	0.004897020761560927	0.10876105836633883	0.013777302890492327	3.260479261692817e-7	1	531	YDL153C	SAS10
0.03457977793236255	8.181679870553218e-5	0.09076798428813129	2.1475979151557164e-4	4.43717776509508e-6	1	624	YDL150W	RPC53
0.006331080481188314	2.6151453593984627e-9	0.021978140057710503	9.078392092931205e-9	0.2563998668220922	1	240	YDL149W	ATG9
0.025740138346624516	1.2687070050249755e-8	0.0855986126035233	4.2190744264104e-8	0.0010090365498508496	1	296	YDL148C	NOP14
0.011046370756528427	8.499158368893301e-13	0.01314181591013829	1.0111409180168554e-12	5.8618396776472504e-5	1	3210	YDL147W	RPN5
0.0014552512001022775	0.047753068590138184	0.004630293913339506	0.15193991444271668	0.7426247996431958	0.144953808841783	398	YDL146W	LDB17
0.013863659824302146	2.3261101656953e-7	0.02662801362169059	4.4677735866766523e-7	NA	NA	1262	YDL145C	COP1
0.0055849280270834694	0.002752236018210081	0.013708113743222726	0.006755317920456765	0.1544323710521774	1	686	YDL144C	YDL144C
0.005522206876019173	0.011694265400720463	0.007776215685559865	0.016467534100377074	0.005019526516981934	0.2756359261576253	2386	YDL143W	CCT4
5.02710795196123e-21	3.094345929404904e-7	1.2425733594235511e-20	7.648436941202362e-7	NA	NA	657	YDL142C	CRD1
1.2963906401809391e-8	4.673244285916543e-6	3.48220748316327e-8	1.2552702648946388e-5	NA	NA	521	YDL141W	BPL1
0.005634792757509764	8.03946317560586e-11	0.01166454872856438	1.664244170087226e-10	NA	NA	1043	YDL140C	RPO21
0.1304067366952241	0.00555482501027812	0.42283567252598353	0.018011172033807372	2.4523291309898338e-15	1	463	YDL138W	RGT2
0.07225481336339006	0.036005635214219664	0.039162120288277355	0.019515059989478164	7.509962959300355e-80	8.092306768630132e-11	12926	YDL137W	ARF2
0.006178696461633526	0.022539566381583657	0.005588245859674716	0.020385633004125252	8.44465897106143e-6	7.416056344097627e-4	5757	YDL136W	RPL35B
0.03637657570133352	2.0667650710120942e-6	0.06401719082914849	3.6371893560379738e-6	5.397707740320357e-13	1	1645	YDL135C	RDI1
0.00888515646100483	1.5780385715181084e-56	0.01496880073641365	2.6585176113778923e-56	NA	NA	1653	YDL134C	PPH21
0.008804782146026296	0.04512538687807021	0.0071002382409804405	0.03638942931658019	1.9063839799640215e-9	3.0816753106491603e-11	9336	YDL133C-A	RPL41B
0.0012731572480834251	1.2399802051331864e-52	0.003164326265293643	3.08186748923102e-52	NA	NA	650	YDL133W	SRF1
6.87765339155602e-69	0.14434403259944711	2.125030032931206e-68	0.4459884598500092	1	3.579517152804886e-14	583	YDL132W	CDC53
0.02831760462910035	0.03474552643251038	0.019818506184835834	0.024317184999131082	6.201220036175159e-23	1.64732547046974e-8	10358	YDL131W	LYS21
0.03271469782233241	0.015644772931945484	0.04762842364528796	0.022776792164907984	2.3031125319278056e-18	0.14390057352300312	2621	YDL130W-A	STF1
0.014681671128151814	0.060347049265667314	0.00582950414642862	0.023961398593405556	2.8987928088043087e-13	2.679438069734368e-24	19640	YDL130W	RPP1B
0.11120761076753487	0.019970186515285416	0.15479917545030644	0.02779817302807734	7.289895797494308e-73	0.007574136022399569	3186	YDL128W	VCX1
0.09457359828345036	0.030680568280498675	0.27578887559389353	0.0894685153387156	3.863072724699018e-29	0.14539813119400538	714	YDL127W	PCL2
0.024173204149927085	0.008079019226443537	0.019249160907300805	0.006433335858103759	4.273561576700424e-21	0.3137179732433744	6655	YDL126C	CDC48
0.03792423780333658	0.12251863824537766	0.037683882544496596	0.12174214277140405	2.155261020817802e-37	3.259000644143053e-54	7032	YDL125C	HNT1
0.018835517778753946	0.4373686677066597	0.023131303471227205	0.5371186234625697	1.2116939026097332e-15	0	11773	YDL124W	YDL124W
0.011744155575748254	0.02809361324137105	0.0293483556966198	0.07020524795444855	0.0010114712935412828	0.14449571230769684	760	YDL123W	SNA4
0.007512373689052679	3.801314421082431e-8	0.018601661042267004	9.412572550683848e-8	0.130573120383254	1	674	YDL122W	UBP1
0.01233011249423734	0.007623419995700618	0.02563345730080237	0.01584856675372627	7.84176662512432e-6	0.8062238513241575	1112	YDL121C	YDL121C
0.001565093591476598	0.030725354796411263	0.0031698154446357695	0.06222867738132606	0.4058481603152591	0.01772179083687067	1221	YDL120W	YFH1
0.04965534182377747	0.02519561453442807	0.17267715438794953	0.08761810635200107	3.43753374792496e-8	0.5646582804254987	307	YDL119C	HEM25
0.14190757001297966	0.012906609759273113	0.5151736895474981	0.046855469152394816	2.8499994882795876e-40	0.8833211209624854	382	YDL117W	CYK3
6.67417846696629e-4	0.009571642661731265	0.0016510876805366605	0.02367875141413033	0.9387450621271748	0.83303995875677594	680	YDL116W	NUP84
5.041225958196302e-12	6.794034422924961e-11	1.1387757326761758e-11	1.5347222266866423e-10	NA	NA	831	YDL115C	IWR1
5.537908245327141e-106	0.05946125757453691	1.8380370752379266e-105	0.1973524860302459	NA	NA	350	YDL113C	ATG20
0.0013745411751452691	0.04075372121591817	0.005151251450812002	0.1527292665622036	0.876836334253476	0.5262920696929567	221	YDL112W	TRM3
0.004564489081392334	0.02655109483711927	0.010377093877391816	0.060362331634338205	0.1528811551504955	0.11362051993514566	897	YDL111C	RRP42
0.03294198927428651	0.014236810105135663	0.04341766100087813	0.018764167207144	1.9960007336933118e-10	0.14872775406054659	3164	YDL110C	TMA17
0.0025051016577951834	0.020920740006085313	0.007336317977672474	0.061267454171077006	NA	0.5517611346871164	440	YDL108W	KIN28
1.5023826885627633e-9	8.050268945175494e-7	4.540978590467563e-9	2.4332082102542575e-6	1	1	372	YDL107W	MSS2
4.494038682622519e-36	0.007700386859451861	1.2545194547335638e-35	0.02149577653060997	NA	NA	481	YDL106C	PHO2
0.13248435149752888	0.016116441279156745	0.6194185891657253	0.07535096188091112	1.5644064448611538e-11	1	136	YDL105W	NSE4
6.475242348306082e-166	0.004830853231034102	2.0805029829038136e-165	0.015521588253397504	NA	NA	306	YDL104C	QRI7
0.03718126340331485	1.481857575504157e-5	0.08322441057938904	3.316905128967213e-5	NA	1	934	YDL103C	QRI1
0.018729006453989637	3.821876356107374e-8	0.07022249387842534	1.4329734451219552e-7	NA	NA	185	YDL102W	POL3
0.19842175478164426	2.573392803894847e-6	0.7269230862873503	9.427689223369132e-6	NA	NA	403	YDL101C	DUN1
0.006105329239140261	0.020827689568060536	0.006021914298958889	0.020543128259180064	9.917787123117242e-4	0.0031070691696121	4595	YDL100C	GET3
2.0703349424265944e-6	0.022479975163760293	5.526081065773197e-6	0.0600029312000621	1	0.4106954206710489	609	YDL099W	BUG1
0.0051775691597216065	0.0656296000961197	0.02032812691688092	0.25767436399242544	NA	NA	201	YDL098C	SNU23
0.0064611551087700655	3.968038700594773e-9	0.00946709010872376	5.81409659744027e-9	5.522411131602822e-4	1	2175	YDL097C	RPN6
0.03844319165207195	0.023715188228425943	0.0458536988862243	0.02828664981560567	6.083013428984308e-30	0.0033776107415838834	3630	YDL095W	PMT1
0.08208725971066609	0.01730107792576142	0.23081688305415915	0.04864799841506324	1.6090557478587728e-19	0.46546815842080275	640	YDL093W	PMT5
0.0037000091343759294	4.0432079758947203e-10	0.008203575773544863	8.964508408990124e-10	0.11521448155999711	1	890	YDL092W	SRP14
5.705368349200506e-4	0.02763875687399899	0.0016779493872570125	0.08128561088920908	NA	0.34179067569392324	446	YDL091C	UBX3
0.02930026001563784	1.0208516519253724e-6	0.09268017765479722	3.2290741586982836e-6	NA	NA	347	YDL090C	RAM1
0.007781270267497871	0.043748422639149756	0.021999641277431856	0.12368798042331161	NA	NA	531	YDL089W	NUR1
2.0220427744768125e-10	9.791071026210955e-10	5.117608261326219e-10	2.478031948851018e-9	NA	NA	616	YDL088C	ASM4
0.018667816300754363	0.03758534465560448	0.03403942516862042	0.06853418237191228	2.142347392518631e-7	0.0012502474945737668	1629	YDL086W	YDL086W
0.01417573683903683	5.7538686910976185e-9	0.03244783307161012	1.3170431486183313e-8	7.223905734895222e-6	1	850	YDL085C-A	YDL085C-A
0.0593613815025973	0.061829032734218366	0.2695186536925785	0.2807225377817694	0.0028893676541066867	0.21163157635786933	142	YDL085W	NDE2
0.034169984079556924	0.030566051333361818	0.02643263193072613	0.023644763269111538	3.574451344818088e-33	1.2923634096176675e-6	6968	YDL084W	SUB2
0.03001122172690515	0.06950785974591528	0.012005968774164356	0.027806571863761034	1.3015348254368945e-29	1.3041912755325356e-30	21066	YDL083C	RPS16B
0.029259852954796144	0.04119261704017947	0.01464215579591948	0.020613525203826765	4.48857748634063e-28	1.164938368932519e-13	13343	YDL082W	RPL13A
0.013368784376490946	0.04212300640607331	0.006576868752401573	0.020722713209174518	3.660354298923578e-14	7.063777208885548e-13	14889	YDL081C	RPP1A
0.0015755350378899463	5.882585461342711e-8	0.0041175439038628175	1.5373700566978856e-7	0.6636073889327191	1	574	YDL080C	THI3
0.02491059646001587	0.030590943213765973	0.03465432782774106	0.0425565311690245	7.820149656837486e-17	2.4299577061340154e-4	2754	YDL078C	MDH3
9.80562910962992e-4	7.785913049510543e-9	0.0031935961905049017	2.535794692672984e-8	0.9472871555411964	1	297	YDL077C	VAM6
0.0021959701190334227	5.983815503573264e-8	0.005142992977922412	1.4014180270178883e-7	NA	NA	769	YDL076C	RXT3
0.006276229801526677	0.019770206829082995	0.006154592545545266	0.019387047865035877	2.2158247428283795e-5	0.006518506957213236	4950	YDL075W	RPL31A
0.0036718678798578386	0.01315240701190175	0.008070817261590778	0.028909175661089963	0.14778553690946836	0.5584328463380528	934	YDL074C	BRE1
0.002513557371291783	6.4292204825248536e-6	0.00822879641748807	2.1047757683228174e-5	NA	NA	288	YDL073W	AHK1
0.019074057048513234	0.01587954877161331	0.019150586801369662	0.015943261380832855	5.975277221554915e-12	0.04514839466786075	4794	YDL072C	YET3
0.04873933962208033	0.02608260137962291	0.09128930539296161	0.048852991879860995	1.2297015841280727e-25	0.03015990240247	1639	YDL070W	BDF2
4.6232518431609043e-10	0.0500790701660478	1.618579771788315e-9	0.17532458258928468	1	0.2002639110594329	289	YDL069C	CBS1
0.0031206616301354306	0.027070715247933957	0.002052617562347776	0.017805783557768653	0.0032291029340741563	9.85363605180723e-6	9554	YDL067C	COX9
0.006760084861310983	0.031260351795323625	0.007889030133062183	0.0364808818739602	0.0027517321263684814	1.2489805580850975e-4	3907	YDL066W	IDP1
1.1225898072482161e-9	1.4132783425931815e-8	3.460674124407936e-9	4.356796898759771e-8	1	1	350	YDL065C	PEX19
0.02603883094186544	0.0110483203925777	0.04383218958561065	0.018598072821749363	1.4421769332262152e-14	0.4637270370886047	1771	YDL064W	UBC9
0.032961798137848275	2.625123348007983e-6	0.11131024942710145	8.864902740489602e-6	1.426187670819125e-4	1	290	YDL063C	SYO1
0.013837385204008961	0.06097284938677511	0.005007993088370376	0.02206714663249754	1.914099654266508e-13	7.808377712764965e-24	23298	YDL061C	RPS29B
0.006729895531911036	8.461295390684907e-7	0.02069526581784282	2.601953573323717e-6	0.1605459422897209	1	375	YDL060W	TSR1
0.0038221622837803786	0.024759630892390125	0.010837942280808519	0.07020723626638839	0.3704923573584381	0.4044534069166015	518	YDL059C	RAD59
3.889117114832088e-199	0.023555372031385385	1.1629456836516738e-198	0.07043659890373784	1	0.5912514279186629	418	YDL058W	USO1
3.1520501733096864e-20	0.02934519727582758	1.1067574620968976e-19	0.10303775091125997	NA	NA	257	YDL057W	YDL057W
0.013185437244193054	0.046829794264973565	0.04782388528183047	0.16985274490507654	0.031109942740612895	0.2023600440457433	249	YDL056W	MBP1
0.3252155945061459	0.03384137623158268	0.2615236166336903	0.027213698400239707	0	3.4392793953857274e-14	37823	YDL055C	PSA1
0.007434927243685179	5.688478608401872e-5	0.02070334994890111	1.584017697101338e-4	NA	NA	480	YDL054C	MCH1
3.608210458213328e-8	1.1421050560946905e-14	6.050004681383973e-8	1.9150049632710915e-14	1	1	1678	YDL053C	PBP4
0.02575722289107777	5.98044645716233e-8	0.04040962695585299	9.382518114835095e-8	1.8608401124822178e-13	1	1973	YDL052C	SLC1
0.0064724873519227035	0.01131606039159815	0.011027789137309132	0.019280242830683945	0.0027833544780523265	0.5157859652885912	1719	YDL051W	LHP1
0.011573697636836425	0.0011864036836609975	0.03157753021360013	0.0032369688013183687	0.005877304461917619	1	543	YDL049C	KNH1
0.008113281184358596	0.04397606800685125	0.0232478721390892	0.12600943847159318	0.10327758308569276	0.06557185035935341	600	YDL048C	STP4
0.010522405621885623	0.040484639547966626	0.033709692187994286	0.12969702808883882	0.01264209161299841	0.1940048552957489	378	YDL047W	SIT4
0.007680458128323649	0.038035587233852704	0.009232938277343367	0.04572386482749052	1.0384365350162942e-5	5.924611277683109e-7	3422	YDL046W	NPC2
5.941403545859971e-4	2.0251192162982283e-11	0.001593300985602598	5.4307444670023665e-11	0.9246627437302788	1	534	YDL045W-A	MRP10
0.005005846582916344	4.86332236001545e-6	0.012076557720868592	1.1732719375850468e-5	NA	1	711	YDL045C	FAD1
0.006383298962844711	2.6555630693932767e-7	0.021074528913885615	8.767369508200945e-7	NA	NA	279	YDL044C	MTF2
0.004184514850266093	0.01675227549750985	0.012509709054085267	0.05008133558288208	NA	0.780170290384448	408	YDL043C	PRP11
0.0051666702889626576	0.02160590395605278	0.016392187425774817	0.068548602357596	0.4879329330763498	0.6512044256630555	349	YDL042C	SIR2
2.1155384536510666e-40	7.224318977787234e-23	4.8629420536620576e-40	1.6606384301603885e-22	NA	1	795	YDL040C	NAT1
0.02954271554737691	0.043169325749763815	0.1203614359850789	0.17587828137926748	0.018089377914515092	0.4816234245017871	183	YDL039C	PRM7
1.306957818373453e-9	0.02439921087520605	4.781239147963304e-9	0.08925954654078433	1	0.8023268428936	218	YDL036C	PUS9
0.0026401282928401344	1.7319725911058045e-9	0.007261328473567288	4.76356468181534e-9	0.6143476701959656	1	493	YDL035C	GPR1
0.019392554219916612	1.119932294526739e-6	0.059725234877537586	3.449170159795315e-6	0.004766082297839155	1	380	YDL031W	DBP10
4.675620542065164e-7	0.04213211795346086	1.7297438174139663e-6	0.1558675899570877	1	0.4821845433761924	226	YDL030W	PRP9
0.0054699041739679115	9.902592440497211e-6	0.005674837260091323	1.027359872596589e-5	NA	NA	3974	YDL029W	ARP2
0.047656998534373336	3.903362823352061e-16	0.17473681593872178	1.4311878888347772e-15	NA	NA	224	YDL028C	MPS1
8.417661939238612e-9	2.3617811340171183e-10	1.5394614545117754e-8	4.31933599383932e-10	NA	NA	1363	YDL027C	MRX9
0.013980532997394601	0.05164655866127951	0.046293444221879025	0.1710161610493328	0.0036163848092418223	0.065027356838444	344	YDL025C	RTK1
0.06811262116413824	0.03765038146053759	0.06954024534808209	0.038439524415089965	5.723244234294293e-35	2.7049622312290517e-7	7889	YDL022W	GPD1
3.409836004063406e-9	0.03423879759153942	8.521864901496323e-9	0.08556963065586513	1	0.07018522830251828	800	YDL021W	GPM2
0.012743649824387554	0.030234809728334523	0.028601597188880723	0.06785841268781377	4.6318484820165464e-4	0.037033370858385664	986	YDL020C	RPN4
0.004306178098055738	0.02506978845243593	0.010230507557858584	0.05956016086570181	0.15059097904027788	0.16676454666641102	796	YDL019C	OSH2
0.13862186652408603	0.0171253038342925	0.38794797432029354	0.04792697644840153	9.592782203851638e-45	0.3761576055961707	767	YDL018C	ERP3
0.01819446557629971	0.02057056140217817	0.07166819295010107	0.08102765961884507	0.07229052505049545	0.9379737834072341	170	YDL017W	CDC7
0.0010266348679646368	1.6129613823910742e-6	0.001188372008229071	1.8670690203501295e-6	NA	NA	3271	YDL015C	TSC13
0.01747202413175667	0.028293024693271756	0.020715034683738223	0.033544538595486686	2.2321824697204007e-11	3.6057934973945363e-4	3726	YDL014W	NOP1
0.001101205015085687	1.4454708709416534e-8	0.003494663716370807	4.587188158925741e-8	0.8586962645286944	1	319	YDL013W	SLX5
0.04581385662369995	0.04516437964444295	0.09747832902321825	0.09609643421359707	1.864886075902388e-21	3.4912849292154094e-5	1245	YDL012C	YDL012C
0.09923500812125627	0.010877191622636036	0.2203020666766488	0.024147403617648982	2.257022126056741e-41	0.5189994699239677	1195	YDL010W	GRX6
0.005669050674708936	0.005499431124394106	0.014568905789863666	0.014133000134675165	0.10779383366826639	1	615	YDL008W	APC11
0.019632586456056936	0.0035198370522360836	0.027877466321777098	0.004998024030174684	6.704094035042745e-13	0.9510093066109129	2432	YDL007W	RPT2
0.012900422087327815	0.005461217916527687	0.03348258216400301	0.014174394943657244	6.060871586248136e-4	NA	606	YDL006W	PTC1
0.0025040230171127138	0.02584720281949584	0.0060461992433773785	0.06241050384227473	0.32431138884915456	0.2051057064059166	777	YDL005C	MED2
0.012270378831142304	0.046364716737166495	0.01066873722817435	0.04031277162137276	1.57841372876437e-6	1.373065623714247e-10	6074	YDL004W	ATP16
0.4916895392646859	2.1421322131124445e-9	2.2777479612588185	9.923410793852836e-9	4.5852136319894316e-235	1	780	YDL003W	MCD1
3.5325976901038354e-9	3.8263933641962515e-12	7.667824634563533e-9	8.305534870757402e-12	1	1	944	YDL002C	NHP10
3.5731655189443006e-38	0.013360110053445578	1.1053901163589073e-37	0.041330673119529295	1	0.8844937099557744	362	YDL001W	RMD1
0.029326361369391162	0.022481669477404473	0.048197106363462285	0.03694803461576394	2.611890089230561e-13	0.03743916693926786	1997	YDR001C	NTH1
0.008371750133260608	0.007081441277290236	0.00761458588822499	0.006440976135219015	1.048990178174004e-5	0.39241482409204737	5109	YDR002W	YRB1
1.1525608407622769e-43	2.136448471573944e-29	3.767051829294114e-43	6.982808922878558e-29	NA	NA	283	YDR003W	RCR2
2.9350475931742954e-33	0.02611658837960546	8.130745033455698e-33	0.07234885108920067	1	0.4291150707876381	529	YDR003W-A	YDR003W-A
0.006080260651034653	4.050460390289266e-7	0.017473910506647015	1.1640517805530143e-6	NA	NA	435	YDR004W	RAD57
0.004146304492485756	4.876351100465945e-9	0.009200080951258254	1.0819954239334747e-8	0.11447671053422508	1	895	YDR005C	MAF1
5.652483158969492e-22	9.6800338745322e-27	1.6278044738751605e-21	2.787660220309144e-26	NA	NA	427	YDR006C	SOK1
1.2643611122403537e-9	3.6121366583450804e-12	2.4553081933781625e-9	7.01453773528454e-12	1	1	1238	YDR007W	TRP1
3.688946655970129e-23	0.034294823576790416	1.1768125111032666e-22	0.10940406900688196	1	0.4248555427634221	361	YDR011W	SNQ2
0.010822973051669684	0.04378666580985099	0.0068716997848450945	0.02780093977765364	1.2464980736485258e-9	1.76696535431306e-11	9001	YDR012W	RPL4B
0.031054049864876886	6.6488549798792475e-9	0.08832242541979786	1.891035148853892e-8	1.2247314021009851e-5	1	512	YDR013W	PSF1
0.01834050233927299	0.024696993209443494	0.06421124347903256	0.08646571477902341	0.03984286581015205	0.6859632229982034	264	YDR014W	RAD61
0.07209642325944207	9.843975878608031e-4	0.17360989256314327	0.002370452676312891	5.801532857519291e-30	1	891	YDR016C	DAD1
0.009738747258155963	0.02422106966761612	0.031476037496012584	0.07828350781081629	0.04860835266093572	0.5632887001816311	336	YDR017C	KCS1
0.03342255056787846	0.028008390072953287	0.06419431345222275	0.0537953968529044	1.0211932035696149e-16	0.027772965920715972	1601	YDR019C	GCV1
0.013670494503871365	6.3929818504075376e-9	0.047880420033387876	2.2391191202092486e-8	0.028880363745070223	1	233	YDR020C	DAS2
0.013035919454310879	0.0035102791093420274	0.05294882476845797	0.014257924352813145	0.12098126463910107	1	136	YDR021W	FAL1
1.812190265273333e-4	2.1224041556310545e-9	4.793344191796561e-4	5.613877210903426e-9	1	1	579	YDR022C	ATG31
0.009832167768326724	0.016207626516742582	0.008905130032334518	0.014679471002524244	NA	0.011202195447581574	5034	YDR023W	SES1
0.02530126147687221	0.06198051103988793	0.010197164224722088	0.02497999755402195	5.757470914016896e-26	4.261448069950717e-25	20518	YDR025W	RPS11A
0.003990875226067984	1.0519716569542852e-8	0.009118903499520116	2.4036902886206627e-8	0.09960257899049425	1	840	YDR026C	NSI1
0.017654127095215293	4.808412829929574e-12	0.0493583163229172	1.3443607842562836e-11	NA	NA	489	YDR027C	VPS54
1.519361189335756e-78	9.510077781749527e-17	3.774689238627943e-78	2.3626764006640564e-16	1	1	648	YDR028C	REG1
1.0799339301334959e-30	0.06374674579809099	3.907013140708609e-30	0.23062463967565622	1	0.1195479484940132	272	YDR030C	RAD28
0.00787061304300166	0.015674587652274113	0.0194676692775951	0.03877051086236256	0.04103799418772444	0.5679589243065943	716	YDR031W	MIX14
0.07440461047514066	0.044829961062666436	0.08494746001126285	0.05118219557038987	3.003814299238254e-70	7.54465955822218e-10	4717	YDR032C	PST2
0.6582080288674025	0.06151713895911001	1.5837529329204472	0.1480199951662885	0	3.3825572516173533e-76	24893	YDR033W	MRH1
0.02336528716837191	1.742319493930072e-7	0.0385085065304005	2.8715299378332175e-7	NA	NA	1939	YDR034C	LYS14
0.05924620289760924	0.10955693982635664	0.24780097983860666	0.45822880976876845	1.1728904320111271e-7	5.085882944940793e-4	342	YDR034W-B	YDR034W-B
0.02752123483186044	5.3239914661860366e-8	0.04833829697727216	9.351058634150908e-8	4.063201750376115e-10	1	1666	YDR035W	ARO3
0.007949697035661115	6.850504576097945e-8	0.02259288651642425	1.946900262660823e-7	0.08061824525112525	1	455	YDR036C	EHD3
0.02286219210269352	0.025593214848920676	0.026439703149738873	0.029598080543345128	1.1718074061003743e-15	4.1458391452164965e-4	3715	YDR037W	KRS1
3.135712357562785e-309	0.11523782583379019	1.3008389992778443e-308	0.4780599779027427	NA	NA	211	YDR038C	ENA5
1.497586789563588e-42	0.16422850594501978	6.792319521818366e-42	0.7448599939202771	NA	NA	193	YDR040C	ENA1
7.181825926688248e-7	0.02459102085645706	1.6255169423617233e-6	0.055658716098364466	1	0.7643672513769115	898	YDR041W	RSM10
0.003681650419052295	0.005941781184812725	0.007267665077223236	0.011729216709412998	0.23709507726829138	0.9157837085314139	1454	YDR043C	NRG1
3.0394307026515956e-9	6.239142503592146e-10	7.696538473760356e-9	1.579894559868664e-9	NA	NA	643	YDR044W	HEM13
0.006936774304735358	0.007943247374927766	0.015004496859290234	0.017181534969115016	0.04076591913356333	0.8255080188061232	1000	YDR045C	RPC11
0.0021301689074966525	0.015219976799492997	0.004027179538465242	0.028774046474495458	0.2531401512039006	0.32167504081586273	1345	YDR047W	HEM12
0.0058027499116545716	0.009044641532979718	0.018852574760825223	0.02938516794302878	0.2596436629824276	1	305	YDR049W	VMS1
0.12166381323663115	0.04127036933888513	0.02220628770340209	0.007532738542252222	5.44228838720709e-158	3.752283955878654e-19	78036	YDR050C	TPI1
0.003798513183259631	8.307119303549626e-7	0.008506561809311102	1.8603337780790925e-6	0.12462346442578118	1	858	YDR051C	DET1
0.016770023373690445	5.037698801043946e-7	0.04784016654796517	1.4371139758727177e-6	NA	NA	471	YDR052C	DBF4
0.009688191066287445	0.009840863133720738	0.01987809760782787	0.0201913480627026	0.0026503403358965755	0.6497351085120653	1124	YDR054C	CDC34
0.585287302495374	0.050978014790099904	2.2625847557898684	0.19706916355907472	0	1.2245321360934962e-21	9679	YDR055W	PST1
0.004320517300138635	1.2297650226508307e-5	0.006953022060626636	1.979064713293446e-5	NA	NA	1882	YDR056C	EMC10
0.0017688694944543286	3.3060655848363545e-6	0.004971424201449205	9.291728141370883e-6	0.7074282450370512	1	468	YDR057W	YOS9
0.0036753039348558143	0.04027572938055795	0.011732893368090367	0.12857462852597776	0.595367093113499	0.24338150261848207	365	YDR058C	TGL2
2.1220123219098836e-4	0.022751550083015198	4.870292182313552e-4	0.05221774414820284	1	0.2820452800201291	941	YDR059C	UBC5
0.007841608689209398	0.01818734190783619	0.019908725450999063	0.04617506573935741	0.11180350863610437	0.45630234934675296	681	YDR060W	MAK21
0.014602802162366818	0.028666853866079606	0.04345289187159517	0.0853026485938286	0.002158178683061519	0.2685868558785454	445	YDR061W	YDR061W
5.348390009328086e-4	0.014022908671152023	7.690638840119233e-4	0.02016403551156791	NA	NA	2293	YDR062W	LCB2
0.0023658326924747247	0.04195027555878364	0.0044585455843695896	0.07905766813123896	0.27744812592775625	1.29359281643106e-4	1431	YDR063W	AIM7
0.028277535047889834	0.0477717398520236	0.008635157556174408	0.01458813505689857	3.926068089609248e-30	4.9271712426888604e-20	27298	YDR064W	RPS13
1.6735124408543273e-9	0.01266942415426162	6.585101165872215e-9	0.04985289486498654	1	1	156	YDR065W	RRG1
