gene	gene_name	beta.old	p.old	p_adj.old	beta.hmm	p.hmm	p_adj.hmm	sig_both
YIL020C	HIS6	0.19335953489729904	0.033288529295869576	0.1552303349943452	0.17211308090125244	0.07798498685225831	0.25807185723357057	0
YIL019W	FAF1	0.07199397245407757	0.6534848065244128	0.846732185176727	0.11836087988332511	0.4729344770259437	0.7164920778683617	0
YIL018W	RPL2B	-0.09523216901952117	1.6079805970300224e-5	2.644534532229577e-4	-0.06661272041699196	0.0020362202820491697	0.01666749700603048	1
YIL017C	VID28	-0.06714580056377359	0.49750731664956294	0.747789017488659	-0.0567992399311642	0.5838665389242	0.8002041127705549	0
YIL016W	SNL1	0.027512471777643984	0.6663923305348493	0.8550286157868023	-0.019358733218348703	0.7717112374022213	0.9024473334546138	0
YIL015W	BAR1	0.011434978732463862	0.8929798435248673	0.9520540202883165	0.031025648726404245	0.6998192251922034	0.8644242515655258	0
YIL014C-A	YIL014C-A	-2.7761665452690343	3.798530937062665e-46	8.462090964792783e-44	-2.1652893253897187	6.683315155226983e-43	1.7239435566193393e-40	1
YIL014W	MNT3	-0.19598140463500455	0.046508437686878144	0.1948695113169679	-0.19437436442876296	0.06452914475407286	0.22823672417925547	0
YIL013C	PDR11	-0.24333144876006393	0.135298668981413	0.37808518040135297	-0.2252877938958399	0.20100815833327007	0.457141987931024	0
YIL010W	DOT5	-0.03094030880250994	0.5679250609255493	0.7963950568229233	0.05683733528820886	0.3290657373212558	0.5972581180764178	0
YIL009C-A	EST3	0.07554351532152813	0.3872493880045088	0.6615155268101558	0.18908769358467392	0.04385708226317042	0.17450254136327054	0
YIL009W	FAA3	-0.3407161057273282	1.3197011823802983e-4	0.001762358445462082	-0.3931711439036185	4.577661839987359e-5	6.63760966798167e-4	1
YIL008W	URM1	-0.0458776799744242	0.7358673682548621	0.8867681268298695	0.2487869121657263	0.11558054995919262	0.33163069635075687	0
YIL007C	NAS2	0.0448567616463128	0.5932021595752199	0.8117688108552195	0.01695924375587442	0.8592937635483823	0.9440130704405977	0
YIL006W	YIA6	0.20929302631821622	0.1300009693563078	0.37163863140674847	0.1710118192174995	0.2772873044618277	0.5468059736064411	0
YIL005W	EPS1	0.038473226244142955	0.6129269660048958	0.8234525933086607	-0.024634512016833015	0.7767177294081541	0.9057466658694858	0
YIL004C	BET1	0.010690501429120659	0.8687957195667366	0.9436985420205178	0.026566545294161414	0.7212106778768801	0.876541802401917	0
YIL003W	CFD1	0.07462877822285106	0.4763272877297461	0.7337304647111722	-0.06220630709534965	0.6029169429353851	0.8086743123498419	0
YIL002W-A	YIL002W-A	-0.017396724202246916	0.8620094898373606	0.9401777001851535	0.025931448878131834	0.8229134366215525	0.9265101660652948	0
YIL002C	INP51	-0.022456274447426372	0.840060639655982	0.9329565363593854	0.009812664485254592	0.9387317499696777	0.9761774467645641	0
YIL001W	YIL001W	0.07310216331642759	0.545133387769324	0.7816011398863741	0.21436769920574125	0.12370071462774389	0.3460861338890011	0
YIR001C	SGN1	0.08280434809275852	0.2248276382479638	0.500940663906124	0.10695146346497827	0.17081250940578685	0.41886435621436136	0
YIR002C	MPH1	0.006387590546113219	0.9214157229896669	0.9659590285288465	0.06481641306129535	0.3799477315235283	0.6427514620763347	0
YIR003W	AIM21	0.053008202484633095	0.5441987603504722	0.7809792116651758	0.07881976326709755	0.4417321805274298	0.6902874878557251	0
YIR004W	DJP1	-0.12056591345837508	0.08442740889238431	0.28386630643074484	-0.09774484728366847	0.22927929273674902	0.49125035112051707	0
YIR005W	IST3	0.054422151598605924	0.729619621634801	0.8850977197581851	-0.05892430973984425	0.7511433456848114	0.8908276409633834	0
YIR006C	PAN1	0.1785884595610223	0.03054876079919084	0.14621042644222101	0.13774954147834287	0.1519095230276401	0.3891528005271861	0
YIR007W	EGH1	0.08049476750506109	0.48364811771811705	0.7398735681322964	0.0810716925457885	0.5446947646231048	0.7744557706463118	0
YIR008C	PRI1	-0.08404959935626669	0.4092313762044277	0.6793691429699684	-0.022358193451633725	0.8511580569308721	0.9411125103279062	0
YIR009W	MSL1	-0.028293244385100065	0.8368290657540031	0.9308902060751737	0.03433797396778248	0.8312924376477063	0.9301744833131069	0
YIR010W	DSN1	-0.05001925029161692	0.7006999156975985	0.8715535391562638	0.0025472961193182776	0.9866932974132028	0.9960913867238774	0
YIR011C	STS1	8.7331885456199e-4	0.9923808831417206	0.9971011699384101	-0.010803671806506153	0.9196739770768818	0.9684834898267722	0
YIR012W	SQT1	0.02472971133269678	0.6701771017445171	0.8572427875352902	0.09747357815155856	0.14862209301311793	0.38397305105813967	0
YIR014W	YIR014W	0.10535584620300474	0.30403431464471364	0.5868736416202212	0.08739229545018776	0.4550640217137792	0.7011219020494285	0
YIR016W	YIR016W	-0.02584260460148428	0.7977719750562097	0.9124169248188676	0.08850087747107965	0.4463760302009169	0.6927903908289713	0
YIR017C	MET28	0.06195849324169882	0.2476981804427657	0.5273539454170264	0.08130179512089979	0.17979098662774634	0.43025177024540273	0
YIR018W	YAP5	-0.1589766849891777	0.1333482839981894	0.3758482382925337	-0.07114272447216662	0.5636539828176144	0.786110530820567	0
YIR021W	MRS1	-0.08706166940361017	0.3975534798605892	0.6723065235090855	0.015281115027924098	0.8951954604295305	0.9586992422787234	0
YIR021W-A	YIR021W-A	-0.059329191266635446	0.6607672591694012	0.8513922681409698	-0.08534065128257774	0.5699272634109434	0.7899359496541384	0
YIR022W	SEC11	0.11852043513862374	0.009148993233394765	0.06058825660535764	0.15457727489970663	0.0019030373744248622	0.01572813857007799	0
YIR023W	DAL81	0.12849349567948423	0.23300238193136322	0.5092655078921969	0.17819987025776338	0.13459492352383085	0.36264415623435675	0
YIR024C	INA22	-0.15603808551721385	0.17489725741320405	0.43595766425661125	-0.23913725225652804	0.059032130785329304	0.21367538624734042	0
YIR025W	MND2	0.004208844179641056	0.9790905378059525	0.9924620471631297	0.09138341281873771	0.6000537128696084	0.8075534717470695	0
YIR026C	YVH1	0.19335517425586546	0.02396432804447333	0.12298342591200397	0.3417025323955559	2.3789795514374295e-4	0.0027051922927134207	0
YIR029W	DAL2	-0.07681134639609645	0.4730802423876004	0.732795912750199	-0.010092093906915746	0.9296198799749821	0.9728949459229953	0
YIR031C	DAL7	-0.5604846425514203	3.7825078284125033e-11	1.4151199135152425e-9	-0.5350621552690197	2.0598620883372524e-9	6.270424903689983e-8	1
YIR032C	DAL3	0.19667247109708905	0.0014947858114263087	0.013889527900888604	0.2854365903777967	9.835632916690547e-6	1.6795971053902567e-4	1
YIR033W	MGA2	0.16374302893452028	0.08979223145262116	0.2939093412783162	0.2098011554382523	0.041642464054950146	0.16880869837329252	0
YIR034C	LYS1	0.033177973526607625	0.5105668425199199	0.757779977076881	0.06609660325345432	0.20981390546825943	0.46899098877124173	0
YIR035C	YIR035C	0.1348641643800367	0.007759085366206396	0.053635087982760996	0.2021512675808773	9.503343280250718e-5	0.0012321662808600204	0
YIR036C	IRC24	-4.334675511871035e-4	0.9951503967576749	0.9976464134951302	0.057516556929040875	0.4497639459092533	0.6955800248978385	0
YIR037W	HYR1	-0.03661884736469265	0.27657068046181493	0.5583909928495382	-0.044642083358491895	0.19675420986241385	0.4512364915936782	0
YIR038C	GTT1	-0.13768835306084196	0.005755295908592208	0.04235241028229792	-0.14859511608506204	0.0029232793579739495	0.022371561358899193	1
YIL165C	YIL165C	-0.07464665225078121	0.4390879255585034	0.7040249741785358	-0.05074865260162583	0.6314686589113508	0.8263323538681111	0
YIL162W	SUC2	0.015361696331496514	0.871770835801729	0.9445561224082081	0.0415756216143014	0.6916227297592843	0.8606992487364487	0
YIL158W	AIM20	0.24652375425229625	0.0013370878548576986	0.012650709607447068	0.38779541724831296	3.5934734298420685e-6	6.522819733205917e-5	1
YIL157C	COA1	-0.10403403042225663	0.11973262677539238	0.35328693788452625	-0.0697337614442513	0.3482648683937913	0.6148581123912	0
YIL156W-B	YIL156W-B	-0.05286551875659726	0.408114687903729	0.6793691429699684	0.08134587490780279	0.26085398138856114	0.5269038280795489	0
YIL156W	UBP7	0.16222652737538173	0.18505327175722172	0.45195320479151385	0.229339190610058	0.0982615041914121	0.2998627845841287	0
YIL155C	GUT2	0.005610706256224519	0.9584255982952355	0.9833041359106027	0.11199895685238972	0.36428480405355723	0.6296362462588214	0
YIL154C	IMP2'	-0.10882011565352073	0.11405043739759829	0.3415068801445008	-0.10800991920602247	0.17302440238406155	0.4219194647186265	0
YIL153W	RRD1	-0.20617181986567348	0.0075048837933286905	0.052098350525642934	-0.23901397815325548	0.006973290858461822	0.04526635562559124	0
YIL152W	YIL152W	0.029976285987753714	0.7899285368920341	0.9095324051811207	0.0049254386221084055	0.9680009162042642	0.9872975208141292	0
YIL151C	ESL1	-0.08678974364798525	0.4101299295450091	0.6804491485105246	-0.0487844165946164	0.6762366406692353	0.851550816012313	0
YIL149C	MLP2	0.010253030079291856	0.8935826348349839	0.9520540202883165	0.011966349736286686	0.8845441639950059	0.9531994168292709	0
YIL148W	RPL40A	0.017527746344291155	0.4459721987360034	0.7107999174000497	-0.005017003738191661	0.8193434583137854	0.9242369176193611	0
YIL147C	SLN1	-0.040535849048114136	0.7248185827387559	0.8823487019380633	-0.03600939302136202	0.7716282075863825	0.9024473334546138	0
YIL146C	ATG32	0.15648596893224181	0.1372109478893623	0.3807875739556991	0.14582083257513984	0.19608311388054886	0.4512364915936782	0
YIL145C	PAN6	-0.055222546720256144	0.35933507723870406	0.6385239290861876	-0.08759062209407842	0.17273302317611813	0.4215958897341409	0
YIL144W	NDC80	-0.14635676017728103	0.17168240951435695	0.43238206013867597	-0.25645199796244955	0.02402313081062284	0.11339804996438994	0
YIL143C	SSL2	0.09766128332760945	0.30437112827117446	0.5872924801799315	0.17779998521006096	0.08333966735799564	0.2699588299547499	0
YIL142W	CCT2	0.09475054459232606	0.034410582893947016	0.15880062783732046	0.06399948080259293	0.1817189993904234	0.43172773757317856	0
YIL140W	AXL2	-0.05975955028540434	0.5367434125834105	0.7766694611961308	-0.1250918610255109	0.22622318834402522	0.4886380987545472	0
YIL139C	REV7	0.08926765501768888	0.3209797973828316	0.6033553222406585	0.14177813542430798	0.14454428126621258	0.3771833049183377	0
YIL138C	TPM2	0.06262929103269703	0.20953530027137227	0.48608638032816337	0.06315259989798067	0.2440145768650687	0.5084674494964718	0
YIL137C	TMA108	0.17755956445311835	0.0835179010460396	0.2820959566000276	0.18461436092641292	0.09931099815687378	0.3013286775602828	0
YIL136W	OM45	-0.24957599349498755	0.003347938551898884	0.027576885450178872	-0.32008290135631223	2.780075518410317e-4	0.003096625026302037	1
YIL135C	VHS2	-0.06927757113512846	0.4294962477896728	0.699322628045577	-0.1314287145699042	0.16206830926641652	0.4051864665069441	0
YIL134W	FLX1	-0.45945524633263685	1.107068233275597e-4	0.0015326953139219494	-0.46096651244194853	1.5905887987445688e-4	0.0019106558094723362	1
YIL133C	RPL16A	0.0449719262193278	0.07273262054445466	0.26000187694264937	0.08994761053086503	2.8022056778684404e-4	0.0031141972850869	0
YIL131C	FKH1	0.010030375852646961	0.9310456767245324	0.9700159338379326	0.053945297917046955	0.653893649084303	0.8387691254020229	0
YIL130W	ASG1	-0.5897028819231181	9.404916648320546e-4	0.009445388625700614	-0.6276345109052772	8.488767604359203e-4	0.007891908684099573	1
YIL129C	TAO3	-0.05418408051055431	0.6507531397182118	0.8464281151164957	-0.09064444022032263	0.46890397728714595	0.7128096751502179	0
YEL029C	BUD16	0.1942111237612858	0.025097291584431775	0.12641503191706077	0.18398755880125517	0.06861693454537679	0.23795267562331313	0
YEL028W	YEL028W	0.23725394110207151	0.18743807634462895	0.45657754083748836	0.49359958909569823	0.021187521891419328	0.10384004478984613	0
YEL027W	VMA3	0.052043529043603355	0.0017188255928842042	0.015599933760602749	0.05976092564451408	0.001506901733085049	0.01288887503289673	1
YEL026W	SNU13	0.012428534078548428	0.7022045997102435	0.8721502136796511	-0.0032184160613779682	0.9307167066776045	0.9732115595107615	0
YEL025C	YEL025C	-0.07205122249233169	0.5866251896760307	0.8094048872697316	-0.02995526689622961	0.8472442229692682	0.9396569216502337	0
YEL024W	RIP1	-0.021559085280397208	0.709099863239499	0.8751233690948964	0.011245891970823912	0.8470592253274165	0.9396569216502337	0
YEL022W	GEA2	-0.020466928030315853	0.8484791680410937	0.9356179898712627	0.02901951509048225	0.8169487163437767	0.9231878392439129	0
YEL021W	URA3	0.055954151141732224	0.40925880508581236	0.6793691429699684	0.06327032037675095	0.41070481362256317	0.6672539265212923	0
YEL020W-A	TIM9	0.12600009482243033	0.03870502027082134	0.17074104801736756	0.13101521173283062	0.057435971054244396	0.20866841670633934	0
YEL018W	EAF5	0.1194065338786639	0.3185677272376039	0.601425435744028	0.019173754813890286	0.8869858195436404	0.9539205765516876	0
YEL017C-A	PMP2	0.057348636267370065	0.011800489840024428	0.07386232529496771	0.052852369815503966	0.02277088394564352	0.10962681946718948	0
YEL017W	GTT3	-0.20715299382504285	0.0032460748086101062	0.02682801456492096	-0.2108301555662059	0.0079950410377674	0.050624930395475484	0
YEL016C	NPP2	-0.09613169713188628	0.37178092696357506	0.6505921907073903	-0.1238534753080536	0.31318508777323834	0.5809690065013782	0
YEL015W	EDC3	0.011853326086086786	0.8490086671591507	0.9356179898712627	0.06510317404695631	0.35800153818932134	0.6232914879807687	0
YEL013W	VAC8	-0.03749302209241105	0.6081178120622436	0.8216068094755149	0.025082439839915305	0.7512325321570421	0.8908276409633834	0
YEL012W	UBC8	-0.05062982621877469	0.4375055930590526	0.7030212824860383	-0.1285632158646425	0.06635021033742942	0.23260542264931444	0
YEL011W	GLC3	-0.17876067789015185	0.024524335440018866	0.12455312745236526	-0.20476156223078215	0.01564140526294799	0.08251725209225845	0
YEL009C	GCN4	-0.07749883296235342	3.783433712166255e-5	5.812729975964519e-4	-0.06749129767420267	4.5781352653803654e-4	0.004721506924230627	1
YEL007W	MIT1	0.2265531371342741	0.0013231516615383756	0.012567376537208486	0.27626768169163973	2.2929707273050816e-4	0.002637147609446749	1
YEL006W	YEA6	-0.09759304238142179	0.1340420168967764	0.37713585255790466	-0.08761639987163342	0.20733216391522724	0.46611694282042604	0
YEL005C	VAB2	0.08409864717891416	0.4370455581001787	0.7030212824860383	0.08776661841397312	0.44731336060159166	0.6933576339463979	0
YEL072W	RMD6	0.09793787999181036	0.2089502427538592	0.48526180461729423	0.12475394296589469	0.13426940205439863	0.36216529414893106	0
YEL004W	YEA4	0.1277294504617792	0.22950792251358168	0.5053092220301275	0.18111320817000914	0.11240521383803215	0.3267484893358218	0
YEL003W	GIM4	0.0050102424564330466	0.963982054878677	0.9848813948218461	-0.06816897595147076	0.5688876125757629	0.7898345694555152	0
YEL002C	WBP1	3.302518017115438e-4	0.991543336430909	0.9968315675585405	0.018455017768560608	0.5806405977866317	0.7991349535951368	0
YEL001C	IRC22	0.054281510657175625	0.18489794705886356	0.45195320479151385	0.0530052174860352	0.22651982568169093	0.48887253408002546	0
YER001W	MNN1	-0.014124283330460143	0.836613472650875	0.9308902060751737	-0.0060082359256378995	0.9350448250155596	0.9746354240442434	0
YER002W	NOP16	-0.03924666255089106	0.7654292491417813	0.8996355928375104	-0.027704656977717637	0.8447306915250472	0.9383556480426692	0
YER003C	PMI40	0.09559530413664469	0.03384180532524667	0.15713410045276532	0.08621148488164421	0.06406862124037285	0.22753645847758505	0
YER004W	FMP52	-0.03089514218993628	0.46480884379230264	0.7259292529938212	-0.0032402800795609055	0.942853965813163	0.9779295570374134	0
YER005W	YND1	0.2033804530161065	0.09204155364481378	0.29739713225051456	0.194612717293108	0.1327256615877065	0.3605811903776882	0
YER006W	NUG1	-0.017272249190527042	0.7734574433640469	0.9034115657595791	0.030036514437275796	0.6367851216472921	0.8276484275915035	0
YER007C-A	TMA20	-0.03486260628110949	0.4785262977412371	0.7357646907185975	-0.03608885031484325	0.49021310756512426	0.7293668610129551	0
YEL071W	DLD3	-0.09051810740111789	0.0088574595441269	0.05962351463603995	-0.09056816201248229	0.005835728210095339	0.039125723608313616	0
YER008C	SEC3	0.057135717786397124	0.4535523567338185	0.7165893295784798	0.04898445803738532	0.5493201401787238	0.7765779493271512	0
YER009W	NTF2	-0.012087057628299406	0.6186066587660006	0.8270336411351935	-0.02890985386539014	0.2635902972953044	0.5303991398714447	0
YER010C	YER010C	-0.04342909132710613	0.4836339898475544	0.7398735681322964	-0.030510945995653127	0.6456840708186098	0.8325434441152346	0
YER012W	PRE1	-0.02895220905478383	0.439570766415381	0.7040314791509092	-0.059922377333495536	0.1304425529957855	0.3566790431040223	0
YER013W	PRP22	-0.11153258845234224	0.28359849562251044	0.5654663250797085	-0.1284378726953782	0.24940927812166117	0.5144786759468081	0
YER014W	HEM14	-0.005028511530480642	0.9591553272758414	0.9835051645604193	0.03660337026906372	0.7310285326663025	0.8815873126470346	0
YER015W	FAA2	0.11989636395907265	0.40258264334688015	0.6748605530360287	0.06014027576310285	0.6992667197499113	0.8644242515655258	0
YER016W	BIM1	-0.038912421278677285	0.5859110784080858	0.8092982720193934	-0.0189795926550282	0.8037601135906252	0.9173796731969385	0
YER017C	AFG3	0.10857949312205913	0.15526292898389524	0.407794005868205	0.1322442489344853	0.10551826046147919	0.3117385779145301	0
YER018C	SPC25	-0.022522625492272803	0.827289340843231	0.9283993381106961	-0.038774408999803306	0.7213003650452828	0.876541802401917	0
YER019W	ISC1	-0.09264587674236054	0.27128631276971926	0.5523622353757008	-0.0796928907439906	0.36918844942826096	0.634219279427611	0
YER019C-A	SBH2	-0.06889587102955745	0.017883988893119852	0.09947357902941092	-0.04565939915827514	0.12735730054059183	0.35172582759903126	0
YER020W	GPA2	0.2567783805591015	7.912679156278421e-4	0.008164219062088534	0.3216330474641867	5.747256314162485e-5	8.002074771508619e-4	1
YER021W	RPN3	2.9727225081291434e-4	0.9940503368204878	0.9975103809904199	2.375741670832033e-4	0.9953934776222718	0.9983354495228153	0
YER022W	SRB4	-0.05683838280160841	0.6134173409220716	0.823532257016662	-0.08871588192448619	0.44422918251810856	0.6916033111566867	0
YER023W	PRO3	-0.0448309001853836	0.06569322914994068	0.24135121144217334	-0.04039449706261037	0.09885789406625062	0.3007535566788681	0
YER024W	YAT2	0.042260495230785525	0.7075684417177255	0.8750423751851053	0.08539909039028319	0.45940367211851835	0.7058110962548145	0
YER025W	GCD11	0.026917973526209046	0.48573850415812597	0.7410056108949623	0.02435238332972149	0.5378672232057683	0.7703352603540241	0
YER026C	CHO1	-0.1168859795380745	6.165649730503276e-5	9.074429227986954e-4	-0.1404594832497992	2.0497436739569553e-6	3.863766825408861e-5	1
YER027C	GAL83	0.1149947394593676	0.07429686889270162	0.26309895552249324	0.08837326835110909	0.1760083161811335	0.4256373410925751	0
YER028C	MIG3	0.5743057022534681	6.979653658577328e-4	0.007388181982869867	0.604099617201694	6.620256382530455e-4	0.006386983569051527	1
YER029C	SMB1	0.037250731041064335	0.6537752430597049	0.846732185176727	0.014796911389643131	0.864405287895005	0.944750660596077	0
YER030W	CHZ1	0.1936187013827246	0.12666094463309158	0.3648322090283407	0.195962268596653	0.13974432118202035	0.3695617973140323	0
YER031C	YPT31	-0.09288223944707515	0.03435287669949447	0.1586837405317836	-0.12308806997151343	0.007252246782981317	0.046829066513032196	0
YER032W	FIR1	0.007421278702918299	0.9592235638846773	0.9835051645604193	0.10527720543572193	0.49272060571314824	0.7301730168943227	0
YER033C	ZRG8	-0.037902241966010886	0.7599506164566583	0.8983400798972702	-0.0655410583565331	0.6182259156659947	0.8179683048455093	0
YER034W	YER034W	-0.08681308279803483	0.3981318918091563	0.6723065235090855	-0.057973932555404305	0.5888120090806725	0.8031638342622812	0
YER035W	EDC2	-0.16330075515648146	9.005585208607108e-4	0.009137965446663237	-0.1667566961112511	0.001079644733701912	0.009744638747464219	1
YER036C	ARB1	-0.10152427246111992	0.018081584294793212	0.10024643057554472	-0.10111298833480623	0.02379070261503064	0.11297653379370576	0
YER037W	PHM8	-0.6599189620950565	7.927182034212627e-11	2.8152984891069627e-9	-0.7174709712408047	1.5026675589744824e-11	5.753573208229639e-10	1
YER039C	HVG1	0.2027847946926018	0.05836623899059079	0.22347885726006678	0.18317099084414665	0.09880573497228695	0.3007535566788681	0
YER040W	GLN3	-0.11313697208397394	0.27901011581229784	0.5595043279852994	-0.1181248883073313	0.2767318319793062	0.5462193751633425	0
YER041W	YEN1	-0.16240650199976786	0.2573320085879808	0.5382774964104541	-0.16223495191777842	0.2618346822903006	0.5283045606853698	0
YER042W	MXR1	0.05873848501135996	0.38137211580403724	0.656561978659577	0.07450743598585409	0.2711425321459765	0.5404105530896425	0
YER043C	SAH1	-0.05531201021795049	0.0016326911009782712	0.014984679936132037	-0.05155224009259053	0.0033029462166575202	0.024601427671487094	1
YER044C	ERG28	0.1329369735464202	0.010803951806847676	0.06849957025273022	0.16041594064100348	0.0022788593913080604	0.018362593610859828	0
YER045C	ACA1	-0.04498462232311659	0.7758832318958727	0.904520389990883	-0.04650098227667547	0.7764810376389939	0.9057466658694858	0
YER046W	SPO73	-0.3417576710161352	2.2611227677619855e-4	0.002817130205703166	-0.398348805517779	3.771337310516146e-5	5.618031659221773e-4	1
YER047C	SAP1	-0.03239125559869447	0.8452052456774775	0.9349016225373625	-0.13303243869733056	0.44063636848111426	0.6892942361717016	0
YER048C	CAJ1	-0.035751774080934044	0.6200155823422475	0.8270812109579083	0.008454154465134424	0.909759389091887	0.9660127331082861	0
YER048W-A	ISD11	0.25313125692039656	5.436827127820108e-10	1.8250609420168728e-8	0.25710386268210855	9.097528312436239e-10	2.876579758661291e-8	1
YER049W	TPA1	-0.15162015916157576	0.024114637755663162	0.12356897411668888	-0.15208503115468597	0.027878901709563073	0.12558317764574323	0
YER050C	RSM18	-0.13797743518829278	0.20145400243223768	0.47623781955551675	-0.16947146801505822	0.12887518845803736	0.35424413832464446	0
YER051W	JHD1	0.2768163011560098	0.024412341817850982	0.12424183514983143	0.23922669799970825	0.05926009614698192	0.21418416756368613	0
YER052C	HOM3	-0.0387240865216007	0.46042725533861756	0.7215434116472327	-0.056152687875978	0.2983834612240289	0.5652528232105432	0
YEL068C	YEL068C	0.04271974475637452	0.6108155240715177	0.8224194734820078	0.1800130807608359	0.04881692803571909	0.18633314976873774	0
YER053C	PIC2	-0.39281543345056397	4.003049533928835e-9	1.2036163046494e-7	-0.3765685564934589	2.19686209645595e-8	5.883508816792684e-7	1
YER053C-A	YER053C-A	-0.20703708318535494	0.022212489863871757	0.11680623693437282	-0.1531515186465085	0.061109130840753825	0.21880967899332965	0
YER054C	GIP2	-0.026084318273088596	0.8572593189528392	0.938532340283058	0.04757424132599108	0.752256007310793	0.8916098408295517	0
YER055C	HIS1	0.03286257710113375	0.3018192967906431	0.5846705033877241	0.043018954279316846	0.18620701128110392	0.43642762138162877	0
YER056C	FCY2	-0.05748306259838738	0.19471684543724666	0.4673395002389548	-0.04997164530949275	0.26720299933298686	0.5351703717739962	0
YER056C-A	RPL34A	0.03451094671698082	0.2720955693422128	0.5528774400274398	0.05158489184103849	0.09905994505024952	0.3011741877737425	0
YEL066W	HPA3	0.19738237351194915	0.014097229937635337	0.08405173226806666	0.36475495945727304	3.5962580281048316e-5	5.406521655135515e-4	0
YER057C	HMF1	0.1239301328981471	1.4423350849739219e-5	2.4291698458615778e-4	0.12626151347519718	1.6550181942996648e-5	2.668172424428506e-4	1
YER058W	PET117	0.09490116477731018	0.5190998575688315	0.7646854228869381	0.0663294120948409	0.6613892994896857	0.8445724223030093	0
YER059W	PCL6	-0.005305788031316659	0.9516318623670693	0.9806390021151631	-0.003329721023843768	0.970463142676148	0.9873300404177288	0
YER060W	FCY21	0.029873992173670684	0.7501518323177098	0.8947136847571356	0.06940200080611592	0.4763557744932255	0.7192643645260067	0
YER061C	CEM1	0.05178134724305796	0.6943630519838374	0.8691554874272233	0.12868162124031363	0.3479046097433416	0.6146649215400567	0
YER062C	GPP2	0.07059811930406039	0.15904346266395092	0.4135130029262724	0.05587720831669389	0.2680615602266796	0.536451493128198	0
YER063W	THO1	-0.041739483413916305	0.24294528868781903	0.5219968697321354	-0.028944812884232184	0.4480725517864115	0.6933576339463979	0
YER064C	VHR2	0.014690742660480666	0.9192872770275681	0.9652375767649362	-0.010472842333297072	0.9463826782026068	0.9797679564577473	0
YER065C	ICL1	0.06585850270794813	0.5566987527644458	0.7919827539328153	0.1579124628676391	0.19876447836429728	0.45336060468539585	0
YEL065W	SIT1	-0.07443219594683108	0.49621769300369795	0.7466880299082357	-0.03785317833269232	0.7367189919659571	0.8840988686643378	0
YER066W	RRT13	0.053943775085745216	0.7268726917045162	0.8839709831374277	-0.009147958290274164	0.9583897811833907	0.9846309928494194	0
YER067W	RGI1	-0.09282616801951556	0.40786372623918327	0.6793691429699684	-0.1792771665249887	0.1390245923548613	0.3681034722480688	0
YER068W	MOT2	0.030383180068645224	0.6927183708329809	0.8689564206430611	-0.07263072219388882	0.40435109768926986	0.6624513185661739	0
YER069W	ARG5,6	0.02396904417367474	0.686489542851755	0.8649666544089478	0.05356718104651421	0.415148659253857	0.6699517876203995	0
YEL064C	AVT2	0.24589647445989918	0.0679440482801543	0.24776322962874717	0.36790910498241675	0.013494912042317455	0.07365995402052877	0
YER070W	RNR1	0.0679542913296986	0.3732421166321691	0.6516946190324061	0.09033160108341813	0.31216822356852636	0.5799607519747337	0
YER071C	TDA2	-0.07866523819401236	0.29892709131755685	0.580933482825765	-0.16078517874134995	0.06395606192700248	0.22746637119320695	0
YER072W	VTC1	-0.03804909729762577	0.36535162114673114	0.6446666322685537	-0.025404288011782652	0.5697160281562692	0.7899359496541384	0
YER073W	ALD5	0.029945482421426244	0.578229449668649	0.8035963214376262	0.026604639751702613	0.6670230642427062	0.8471870571083614	0
YER074W	RPS24A	-0.009247568089081823	0.6871435773180289	0.865507754416772	-0.0015530808156723676	0.9471398351728741	0.9800586509941401	0
YER074W-A	YOS1	-0.1085954659439633	0.1987610205481945	0.4724188951050928	-0.2890809410801949	0.0034640217810617217	0.02558937382279935	0
YER075C	PTP3	0.169569882805089	0.1515072741596241	0.4028859291517424	0.06628254986148412	0.6302699070461315	0.8257024363627615	0
YER076C	YER076C	-0.25744006536808034	0.13304148254631637	0.375813432829681	-0.37613869673011313	0.06942642796803304	0.23928194336943034	0
YER077C	MRX1	0.10974466605490013	0.29512667720922264	0.5762612928296416	0.12068155076813966	0.3403416886062508	0.6067714135537414	0
YER078C	ICP55	0.015252184818362933	0.8274328318440156	0.9283993381106961	-0.08281207587301362	0.3247354816135654	0.5931899349191517	0
YEL063C	CAN1	0.03698963691366675	0.5646178749834977	0.7948477485690627	0.12737481652793722	0.06938640678933301	0.23928194336943034	0
YEL062W	NPR2	0.06904270881093676	0.5175777925360626	0.7640394311072355	0.15673468879880414	0.18134381353463844	0.43172773757317856	0
YER078W-A	YER078W-A	-0.2932040727390163	0.08250763804224287	0.2800345803635958	-0.21868759989662834	0.26092544189942163	0.5269038280795489	0
YER079W	YER079W	-0.10861207367091093	0.17438662584732378	0.4352299471427607	-0.09463078653801119	0.3003391454672734	0.5670116147669904	0
YER080W	AIM9	-0.012243337910552455	0.8739920952102047	0.945450909335456	-0.12987704801524524	0.14221495072352863	0.37292427688390256	0
YER081W	SER3	0.5290404181013875	1.4665767663747174e-17	9.846154427400672e-16	0.4318170144587458	2.7203560582877268e-9	8.1295518546757e-8	1
YER082C	UTP7	0.04115955695965235	0.733665750499486	0.8854212861851714	0.17327588367009156	0.21527188121353552	0.4746390724639149	0
YER083C	GET2	0.01751031408293234	0.7648170000728028	0.8996355928375104	-0.01034957417780849	0.8724672013538813	0.9470568668516882	0
